Date,Location,Store_ID,Product_Category,Sales_USD,Quantity,Discount_Applied
2024-08-12,Tokyo,ST-004,Apparel,3707.95,1,True
2024-08-13,New York,ST-001,Home & Kitchen,1089.75,29,False
2024-08-13,Tokyo,ST-003,Apparel,3849.05,19,False
2024-08-14,Berlin,ST-001,Groceries,488.19,11,False
2024-08-14,Tokyo,ST-003,Groceries,3569.12,9,False
2024-08-15,Berlin,ST-004,Apparel,3036.58,49,False
2024-08-15,New York,ST-004,Home & Kitchen,3677.87,9,False
2024-08-16,Tokyo,ST-003,Home & Kitchen,591.91,49,False
2024-08-16,New York,ST-003,Groceries,2134.62,30,True
2024-08-17,New York,ST-002,Home & Kitchen,819.93,37,True
2024-08-17,Berlin,ST-003,Electronics,3943.61,45,True
2024-08-18,Tokyo,ST-003,Home & Kitchen,4423.39,25,False
2024-08-18,New York,ST-002,Apparel,4977.38,34,False
2024-08-19,New York,ST-002,Electronics,3530.63,30,False
2024-08-19,London,ST-004,Home & Kitchen,145.66,45,False
2024-08-20,New York,ST-004,Apparel,3663.83,22,False
2024-08-20,London,ST-001,Home & Kitchen,1156.31,3,False
2024-08-21,Berlin,ST-001,Home & Kitchen,4234.34,21,False
2024-08-21,Tokyo,ST-001,Electronics,813.92,9,True
2024-08-22,Tokyo,ST-001,Home & Kitchen,4006.55,30,True
2024-08-22,New York,ST-002,Apparel,3555.55,23,False
2024-08-23,Tokyo,ST-001,Electronics,4485.18,6,False
2024-08-23,Tokyo,ST-003,Home & Kitchen,4479.27,47,False
2024-08-24,Berlin,ST-004,Electronics,4569.27,25,True
2024-08-24,Tokyo,ST-002,Apparel,4976.0,43,False
2024-08-25,Berlin,ST-004,Groceries,1955.66,27,False
2024-08-25,London,ST-003,Electronics,4302.0,44,True
2024-08-26,Tokyo,ST-002,Electronics,3290.53,5,False
2024-08-26,Tokyo,ST-002,Apparel,2783.83,35,False
2024-08-27,Tokyo,ST-001,Apparel,2096.18,16,False
2024-08-27,Tokyo,ST-002,Groceries,2950.33,1,False
2024-08-28,Berlin,ST-003,Groceries,4524.62,35,False
2024-08-28,London,ST-003,Groceries,2238.93,22,False
2024-08-29,New York,ST-001,Groceries,3842.85,6,False
2024-08-29,London,ST-004,Apparel,4799.19,21,True
2024-08-30,Tokyo,ST-003,Electronics,4707.39,11,False
2024-08-30,London,ST-001,Groceries,105.14,24,True
2024-08-31,London,ST-001,Electronics,4580.27,23,True
2024-08-31,Tokyo,ST-003,Groceries,4728.0,14,True
2024-09-01,Tokyo,ST-004,Home & Kitchen,3655.85,14,True
2024-09-01,Berlin,ST-003,Groceries,181.61,11,False
2024-09-02,Tokyo,ST-004,Home & Kitchen,1765.09,40,True
2024-09-02,Tokyo,ST-002,Home & Kitchen,3491.53,42,True
2024-09-03,New York,ST-002,Electronics,2847.7,34,True
2024-09-03,Tokyo,ST-001,Groceries,3372.46,5,False
2024-09-04,Tokyo,ST-002,Electronics,4765.71,19,False
2024-09-04,Berlin,ST-002,Groceries,2627.46,10,False
2024-09-05,Tokyo,ST-002,Apparel,3571.38,23,False
2024-09-05,Berlin,ST-001,Electronics,2237.06,43,True
2024-09-06,London,ST-004,Electronics,1404.6,11,False
2024-09-06,Berlin,ST-003,Apparel,4890.63,7,True
