Date,Location,Store_ID,Product_Category,Sales_USD,Quantity,Discount_Applied
2024-08-12,Berlin,ST-001,Home & Kitchen,2373.99,35,False
2024-08-13,Tokyo,ST-001,Electronics,3634.05,23,False
2024-08-13,Berlin,ST-002,Apparel,1504.95,44,True
2024-08-14,Tokyo,ST-001,Electronics,1830.65,30,False
2024-08-14,London,ST-001,Apparel,1616.97,42,False
2024-08-15,Tokyo,ST-004,Groceries,1665.31,22,False
2024-08-15,Berlin,ST-002,Home & Kitchen,569.69,39,False
2024-08-16,London,ST-002,Electronics,3712.82,7,True
2024-08-16,New York,ST-004,Groceries,671.52,17,True
2024-08-17,New York,ST-001,Electronics,4003.86,3,False
2024-08-17,New York,ST-001,Home & Kitchen,3676.93,16,True
2024-08-18,New York,ST-003,Electronics,2860.1,17,False
2024-08-18,London,ST-002,Home & Kitchen,722.23,46,True
2024-08-19,Berlin,ST-003,Apparel,2907.72,23,False
2024-08-19,Berlin,ST-001,Home & Kitchen,2767.16,31,False
2024-08-20,London,ST-003,Groceries,3626.54,2,False
2024-08-20,London,ST-004,Groceries,3236.14,47,False
2024-08-21,New York,ST-001,Apparel,201.37,38,False
2024-08-21,London,ST-002,Electronics,4767.3,47,True
2024-08-22,Tokyo,ST-001,Electronics,4120.82,24,False
2024-08-22,Tokyo,ST-003,Apparel,4215.9,39,False
2024-08-23,New York,ST-004,Apparel,4045.55,34,False
2024-08-23,London,ST-004,Electronics,2414.16,31,False
2024-08-24,Tokyo,ST-001,Groceries,3469.51,3,False
2024-08-24,Berlin,ST-004,Electronics,3896.12,47,False
2024-08-25,Tokyo,ST-004,Apparel,3830.11,29,False
2024-08-25,Tokyo,ST-003,Electronics,649.85,29,False
2024-08-26,London,ST-002,Electronics,3843.12,26,False
2024-08-26,Tokyo,ST-003,Apparel,2843.32,31,True
2024-08-27,Tokyo,ST-001,Home & Kitchen,215.85,35,True
2024-08-27,London,ST-004,Home & Kitchen,484.93,24,False
2024-08-28,New York,ST-001,Electronics,4407.32,17,False
2024-08-28,Tokyo,ST-002,Apparel,1499.26,5,False
2024-08-29,Berlin,ST-002,Electronics,735.01,34,False
2024-08-29,New York,ST-002,Home & Kitchen,431.65,39,True
2024-08-30,Berlin,ST-004,Apparel,4202.13,42,False
2024-08-30,Tokyo,ST-002,Electronics,3801.67,23,False
2024-08-31,Tokyo,ST-004,Home & Kitchen,1813.16,17,True
2024-08-31,New York,ST-002,Electronics,3205.41,36,False
2024-09-01,London,ST-002,Apparel,186.2,35,True
2024-09-01,Berlin,ST-003,Home & Kitchen,2418.52,22,False
2024-09-02,London,ST-004,Apparel,134.72,35,True
2024-09-02,London,ST-003,Electronics,4495.5,14,False
2024-09-03,Tokyo,ST-001,Home & Kitchen,2823.96,16,False
2024-09-03,Berlin,ST-002,Apparel,1013.06,17,False
2024-09-04,Tokyo,ST-002,Apparel,1686.48,45,False
2024-09-04,New York,ST-001,Groceries,418.75,41,False
2024-09-05,London,ST-004,Groceries,533.57,31,False
2024-09-05,London,ST-004,Home & Kitchen,2998.8,25,False
2024-09-06,Tokyo,ST-004,Groceries,3119.82,24,False
2024-09-06,London,ST-003,Home & Kitchen,212.69,49,False
