Date,Location,Store_ID,Product_Category,Sales_USD,Quantity,Discount_Applied
2024-08-13,New York,ST-004,Electronics,175.34,7,True
2024-08-13,Tokyo,ST-001,Apparel,4730.33,35,False
2024-08-14,Berlin,ST-004,Electronics,2612.51,20,True
2024-08-14,London,ST-002,Groceries,2924.19,32,False
2024-08-15,New York,ST-001,Apparel,3984.17,25,False
2024-08-15,New York,ST-001,Home & Kitchen,4886.98,41,True
2024-08-16,Berlin,ST-003,Groceries,4472.25,30,False
2024-08-16,New York,ST-002,Home & Kitchen,4163.78,5,True
2024-08-17,Berlin,ST-002,Groceries,1017.06,11,False
2024-08-17,New York,ST-001,Electronics,1904.77,1,False
2024-08-18,New York,ST-003,Electronics,4315.74,34,False
2024-08-18,Berlin,ST-004,Groceries,4921.09,34,False
2024-08-19,London,ST-003,Groceries,4590.75,47,False
2024-08-19,Tokyo,ST-003,Apparel,1130.48,16,False
2024-08-20,Berlin,ST-001,Electronics,1169.09,28,False
2024-08-20,Tokyo,ST-003,Home & Kitchen,3650.05,46,True
2024-08-21,Tokyo,ST-004,Groceries,2831.43,19,False
2024-08-21,New York,ST-002,Home & Kitchen,872.46,42,False
2024-08-22,Tokyo,ST-002,Electronics,3150.61,13,True
2024-08-22,London,ST-004,Electronics,4867.19,11,False
2024-08-23,Berlin,ST-003,Apparel,2436.91,28,True
2024-08-23,London,ST-003,Electronics,2878.95,43,True
2024-08-24,Tokyo,ST-004,Apparel,4260.38,46,False
2024-08-24,New York,ST-002,Apparel,4554.52,25,False
2024-08-25,London,ST-002,Home & Kitchen,869.41,45,True
2024-08-25,New York,ST-004,Electronics,378.25,21,False
2024-08-26,Berlin,ST-001,Groceries,3551.66,31,False
2024-08-26,New York,ST-002,Apparel,3873.94,33,False
2024-08-27,Tokyo,ST-003,Apparel,4707.06,2,False
2024-08-27,New York,ST-002,Home & Kitchen,3365.63,34,True
2024-08-28,London,ST-002,Home & Kitchen,2721.52,44,False
2024-08-28,London,ST-003,Home & Kitchen,3983.31,49,False
2024-08-29,Berlin,ST-003,Electronics,2557.13,2,False
2024-08-29,New York,ST-001,Apparel,4006.19,17,False
2024-08-30,London,ST-002,Home & Kitchen,3452.42,2,True
2024-08-30,New York,ST-003,Apparel,2775.18,47,False
2024-08-31,New York,ST-003,Electronics,1323.88,45,False
2024-08-31,London,ST-003,Apparel,375.46,20,False
2024-09-01,London,ST-001,Home & Kitchen,2532.47,8,False
2024-09-01,New York,ST-001,Groceries,1349.87,38,True
2024-09-02,Tokyo,ST-004,Home & Kitchen,495.5,8,False
2024-09-02,Tokyo,ST-002,Home & Kitchen,3844.81,11,False
2024-09-03,Tokyo,ST-003,Electronics,3292.26,18,True
2024-09-03,Tokyo,ST-003,Home & Kitchen,1884.45,9,False
2024-09-04,Tokyo,ST-001,Electronics,3637.74,2,True
2024-09-04,New York,ST-003,Electronics,1918.25,42,False
2024-09-05,New York,ST-004,Groceries,2075.3,28,False
2024-09-05,New York,ST-001,Groceries,1067.6,40,False
2024-09-06,New York,ST-004,Apparel,2580.94,25,False
2024-09-06,New York,ST-004,Electronics,1253.99,43,False
